# edo-unity アセット目録 — Edo ▸ アセット目録 ▸ 目録を再生成 で更新
# 寸法は scale=1 のときの実寸[m]。pivot_bottom はピボットから最下端までの y
# (0 なら足元がピボット。負なら足元がピボットより下)
# root_scale: ルート自身の補正スケール(1 でなければ共通ヘルパに Vector3.one を渡すと化ける)
# shader: BUILTIN = URP でピンクになる。use: S=シーンで使用中 / B=ビルダーが参照
path	name	pack	kind	sx	sy	sz	pivot_bottom	root_scale	tris	renderers	shader	use
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/kendai.obj	kendai	edogoyomi	obj	0.12	0.21	0.13	0	1	406	1	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_01.obj	shs_01	edogoyomi	obj	1.62	0.01	1.63	1.1	1	220	3	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_02.obj	shs_02	edogoyomi	obj	1.7	1.11	1.67	0	1	88	3	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_03.obj	shs_03	edogoyomi	obj	1.66	1.13	0.48	0	1	1046	17	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_04.obj	shs_04	edogoyomi	obj	0.08	1.12	2	-0.01	1	198	7	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_04fusuma1.obj	shs_04fusuma1	edogoyomi	obj	0.01	0.79	0.38	0	1	162	1	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_04fusuma2.obj	shs_04fusuma2	edogoyomi	obj	0.01	0.79	0.38	0	1	162	1	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_05.obj	shs_05	edogoyomi	obj	0.08	1.12	1.64	-0.01	1	636	11	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_05shoji1.obj	shs_05shoji1	edogoyomi	obj	0.02	0.78	0.39	0	1	182	1	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_05shoji2.obj	shs_05shoji2	edogoyomi	obj	0.02	0.78	0.39	0	1	182	1	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_05shshoji1.obj	shs_05shshoji1	edogoyomi	obj	0.01	0.48	0.39	0.13	1	178	1	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_05shshojji2.obj	shs_05shshojji2	edogoyomi	obj	0.01	0.48	0.39	0.13	1	178	1	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_06.obj	shs_06	edogoyomi	obj	1.62	1.12	0.07	-0.01	1	1276	8	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_06fusuma1.obj	shs_06fusuma1	edogoyomi	obj	0.41	0.79	0.01	0	1	162	1	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_06fusuma2.obj	shs_06fusuma2	edogoyomi	obj	0.41	0.79	0.01	0	1	162	1	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_06fusuma3.obj	shs_06fusuma3	edogoyomi	obj	0.4	0.79	0.01	0	1	162	1	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_06fusuma4.obj	shs_06fusuma4	edogoyomi	obj	0.4	0.79	0.01	0	1	162	1	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_bonsai.obj	shs_bonsai	edogoyomi	obj	0.25	0.22	0.21	0.04	1	15279	1	URP	-
Assets/edogoyomi/pp2_shoins/Runtime/Geometries/honey/shs_jiku.obj	shs_jiku	edogoyomi	obj	0.22	0.83	0.02	0.24	1	80	1	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_01.obj	hana_01	edogoyomi	obj	1.62	0.32	2.03	0.81	1	182	5	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_02.obj	hana_02	edogoyomi	obj	1.68	1.13	1.65	0	1	88	3	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_03.obj	hana_03	edogoyomi	obj	1.67	1.15	0.47	0	1	635	18	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_04.obj	hana_04	edogoyomi	obj	0.06	1.14	1.65	-0.01	1	444	9	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_04shoji1.obj	hana_04shoji1	edogoyomi	obj	0.02	0.78	0.4	0	1	326	1	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_04shoji2.obj	hana_04shoji2	edogoyomi	obj	0.02	0.78	0.4	0	1	326	1	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_04shoji3.obj	hana_04shoji3	edogoyomi	obj	0.02	0.78	0.4	0	1	326	1	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_04shoji4.obj	hana_04shoji4	edogoyomi	obj	0.02	0.78	0.4	0	1	326	1	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_05.obj	hana_05	edogoyomi	obj	0.07	1.14	1.65	-0.01	1	810	10	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_05fusuma1.obj	hana_05fusuma1	edogoyomi	obj	0.01	0.79	0.4	0	1	82	1	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_05fusuma2.obj	hana_05fusuma2	edogoyomi	obj	0.01	0.79	0.4	0	1	82	1	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_05fusuma3.obj	hana_05fusuma3	edogoyomi	obj	0.01	0.79	0.4	0	1	82	1	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_05fusuma4.obj	hana_05fusuma4	edogoyomi	obj	0.01	0.79	0.4	0	1	82	1	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_06.obj	hana_06	edogoyomi	obj	1.65	1.14	0.06	-0.01	1	68	4	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_byobu.obj	hana_byobu	edogoyomi	obj	1.25	0.66	0.15	-0.01	1	144	1	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_heika.obj	hana_heika	edogoyomi	obj	0.22	0.55	0.28	0.05	1	6021	1	URP	-
Assets/edogoyomi/pp2_sukiya_hana/Runtime/Geometries/honey/hana_jiku.obj	hana_jiku	edogoyomi	obj	0.34	0.83	0.02	0.28	1	80	1	URP	-
Assets/edogoyomi/pp2_sukiya_umi/All-in-one-obj/sukiya_umi.obj	sukiya_umi	edogoyomi	obj	3.44	2.67	4.27	-0.19	1	21781	20	URP	-
Assets/edogoyomi/pp2_takebashigo/Runtime/Geometries/Honey/takebashigo.obj	takebashigo	edogoyomi	obj	0.25	1.11	0.05	0	1	7008	1	URP	-
Assets/edogoyomi/pp2_takekyatatsu/Runtime/Geometries/Honey/takekyatatsu_kyatatsu1.obj	takekyatatsu_kyatatsu1	edogoyomi	obj	0.49	0.89	0.06	0.01	1	6180	1	URP	-
Assets/edogoyomi/pp2_takekyatatsu/Runtime/Geometries/Honey/takekyatatsu_kyatatsu2.obj	takekyatatsu_kyatatsu2	edogoyomi	obj	0.02	0.81	0.02	0	1	288	1	URP	-
Assets/edogoyomi/pp2_wahon/Runtime/geometries/Honey/wahon.obj	wahon	edogoyomi	obj	0.08	0	0.11	0	1	11204	10	URP	-
Assets/edogoyomi/pp2_wahon/Runtime/geometries/Honey/wahon2.obj	wahon2	edogoyomi	obj	0.14	0.02	0.11	0	1	11204	10	URP	-
Assets/edogoyomi/pp2_wahon/Runtime/geometries/Honey/wahon_m1_1.obj	wahon_m1_1	edogoyomi	obj	0.14	0.01	0.11	0	1	11204	10	URP	-
Assets/edogoyomi/pp2_wahon/Runtime/geometries/Honey/wahon_m1_2.obj	wahon_m1_2	edogoyomi	obj	0.14	0.01	0.11	0	1	11204	10	URP	-
Assets/edogoyomi/pp2_wahon/Runtime/geometries/Honey/wahon_m1_3.obj	wahon_m1_3	edogoyomi	obj	0.14	0.01	0.11	0	1	11204	10	URP	-
Assets/edogoyomi/pp2_wahon/Runtime/geometries/Honey/wahon_m1_4.obj	wahon_m1_4	edogoyomi	obj	0.14	0.01	0.11	0	1	11204	10	URP	-
Assets/edogoyomi/pp2_wahon/Runtime/geometries/Honey/wahon_m1_5.obj	wahon_m1_5	edogoyomi	obj	0.14	0.01	0.11	0	1	11204	10	URP	-
Assets/edogoyomi/pp2_wahon/Runtime/geometries/Honey/wahon_m1_6.obj	wahon_m1_6	edogoyomi	obj	0.14	0.01	0.11	0	1	11204	10	URP	-
Assets/edogoyomi/pp2_wahon/Runtime/geometries/Honey/wahon_m1_7.obj	wahon_m1_7	edogoyomi	obj	0.14	0.02	0.11	0	1	11204	10	URP	-
Assets/edogoyomi/pp2_wahon/Runtime/geometries/Honey/wahon_m1_8.obj	wahon_m1_8	edogoyomi	obj	0.14	0.02	0.11	0	1	11204	10	URP	-
Assets/edogoyomi/pp2_yotsude/Runtime/Geometries/honey/yotsude.obj	yotsude	edogoyomi	obj	2.04	0.82	0.41	0	1	4036	17	URP	-
Assets/edogoyomi/pp2_yotsude/Runtime/Geometries/honey/y_coverl.obj	y_coverl	edogoyomi	obj	0.83	0.78	0.21	0.04	1	1170	1	URP	-
Assets/edogoyomi/pp2_yotsude/Runtime/Geometries/honey/y_coverr.obj	y_coverr	edogoyomi	obj	0.83	0.78	0.21	0.04	1	1170	1	URP	-
Assets/edogoyomi/pp2_yotsude/Runtime/Geometries/honey/y_flipl.obj	y_flipl	edogoyomi	obj	0.83	0.16	0.44	0.68	1	1170	1	URP	-
Assets/edogoyomi/pp2_yotsude/Runtime/Geometries/honey/y_flipr.obj	y_flipr	edogoyomi	obj	0.83	0.16	0.44	0.68	1	1170	1	URP	-
Assets/edogoyomi/pp2_yotsude/Runtime/Geometries/honey/y_rollupl.obj	y_rollupl	edogoyomi	obj	0.83	0.15	0.21	0.7	1	1170	1	URP	-
Assets/edogoyomi/pp2_yotsude/Runtime/Geometries/honey/y_rollupr.obj	y_rollupr	edogoyomi	obj	0.83	0.15	0.21	0.7	1	1170	1	URP	-
Assets/edogoyomi/pp_a_01/a_01.obj	a_01	edogoyomi	obj	0.15	0.35	0.15	0	1	1654	1	URP	-
Assets/edogoyomi/pp_a_02/a_02.obj	a_02	edogoyomi	obj	0.16	0.4	0.15	0	1	4940	1	URP	-
Assets/edogoyomi/pp_a_03/a_03.obj	a_03	edogoyomi	obj	0.15	0.31	0.13	0	1	1340	1	URP	-
Assets/edogoyomi/pp_a_04/a_04.obj	a_04	edogoyomi	obj	0.15	0.33	0.15	0	1	2436	1	URP	-
Assets/edogoyomi/pp_a_05/a_05.obj	a_05	edogoyomi	obj	0.14	0.37	0.14	0	1	7952	1	URP	-
Assets/edogoyomi/pp_a_enshu/a_enshu1.obj	a_enshu1	edogoyomi	obj	0.15	0.34	0.15	0	1	1680	1	URP	-
Assets/edogoyomi/pp_a_enshu/a_enshu2.obj	a_enshu2	edogoyomi	obj	0.13	0.25	0.08	0.09	1	464	1	URP	-
Assets/edogoyomi/pp_fubako/fubako_futa.obj	fubako_futa	edogoyomi	obj	0.14	0.04	0.1	0.02	1	660	1	URP	-
Assets/edogoyomi/pp_fubako/fubako_hako.obj	fubako_hako	edogoyomi	obj	0.13	0.04	0.1	0	1	316	1	URP	-
Assets/edogoyomi/pp_kiriko/botan.obj	botan	edogoyomi	obj	0.07	0.07	0.07	-0.03	1	3121	1	URP	-
Assets/edogoyomi/pp_kiriko/kiriko.obj	kiriko	edogoyomi	obj	0.12	0.35	0.11	-0.17	1	6316	1	URP	-
Assets/edogoyomi/pp_sobaya_yatai/sobaya_yatai.obj	sobaya_yatai	edogoyomi	obj	0.7	0.66	0.28	-0.33	1	936	1	URP	-
Assets/edogoyomi/pp_tetsunabe/tetsunabe.obj	tetsunabe	edogoyomi	obj	0.19	0.15	0.17	0	1	1868	1	URP	-
Assets/edogoyomi/pp_tsuitate01/tsuitate01.obj	tsuitate01	edogoyomi	obj	0.58	0.4	0.11	0	1	496	1	URP	-
Assets/edogoyomi/pp_tsuitate02/tsuitate02.obj	tsuitate02	edogoyomi	obj	0.42	0.4	0.08	0	1	592	1	URP	-
Assets/edogoyomi/pp_yamakago/yamakago.obj	yamakago	edogoyomi	obj	1.05	0.42	0.29	-0.21	1	3640	1	URP	-
Assets/edogoyomi/s_dosojin/dosojin.obj	dosojin	edogoyomi	obj	41.49	49.51	27.97	-8.11	1	16902	3	URP	-
Assets/edogoyomi/s_gorin/gorin.obj	gorin	edogoyomi	obj	2.15	4	2.16	1.35	1	1788	5	URP	-
Assets/edogoyomi/s_hokyoin/hokyoin.obj	hokyoin	edogoyomi	obj	200	478.73	200	-10	1	4208	15	URP	-
Assets/edogoyomi/s_jizo/jizo2.obj	jizo2	edogoyomi	obj	0.55	0.79	0.55	-0.12	1	19276	10	URP	-
Assets/edogoyomi/s_koshin/koshin.obj	koshin	edogoyomi	obj	13.48	31.94	3.84	-16.55	1	9308	2	URP	-
Assets/edogoyomi/s_sohtoh/sohtoh.obj	sohtoh	edogoyomi	obj	0.46	1.77	0.46	-0.05	1	6440	9	URP	-
Assets/edogoyomi/t_joyato/t_joyato.obj	t_joyato	edogoyomi	obj	0.78	1.37	0.78	0.01	1	7816	6	URP	-
Assets/edogoyomi/t_kasuga/t_kasuga.obj	t_kasuga	edogoyomi	obj	0.63	1.74	0.65	-0.1	1	14696	7	URP	-
Assets/edogoyomi/t_oribe/t_oribe.obj	t_oribe	edogoyomi	obj	0.43	1.15	0.43	0	1	4084	6	URP	-
Assets/edogoyomi/t_yama/t_yama.obj	t_yama	edogoyomi	obj	0.63	1.25	0.63	0.01	1	10480	5	URP	-
Assets/edogoyomi/t_yukimi/t_yukimi.obj	t_yukimi	edogoyomi	obj	0.43	0.5	0.5	-0.01	1	2128	6	URP	-
Assets/Japanese Castle/Meshes/Colliders/Balcony Handrail Collider.fbx	Balcony Handrail Collider	Japanese Castle	fbx	2	0.85	0.24	0	1	28	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Balcony Handrail Cornner Collider.fbx	Balcony Handrail Cornner Collider	Japanese Castle	fbx	2.45	1.05	2.45	0	1	84	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Balcony Handrail x8 Collider.fbx	Balcony Handrail x8 Collider	Japanese Castle	fbx	8	0.85	0.24	0	1	28	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Bridge side Collider.fbx	Bridge side Collider	Japanese Castle	fbx	2	1.49	2.39	-0.5	1	36	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Bridge side R Collider.fbx	Bridge side R Collider	Japanese Castle	fbx	2	1.49	2.39	-0.5	1	36	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Bridge side R x 8 Collider.fbx	Bridge side R x 8 Collider	Japanese Castle	fbx	8	1.49	2.39	-0.5	1	36	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Bridge side x 8 Collider.fbx	Bridge side x 8 Collider	Japanese Castle	fbx	8	1.49	2.39	-0.5	1	36	1	URP	S
Assets/Japanese Castle/Meshes/Colliders/Bridge start side L Collider.fbx	Bridge start side L Collider	Japanese Castle	fbx	4.26	2.49	2.39	-1.52	1	76	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Bridge start side L x 8 Collider.fbx	Bridge start side L x 8 Collider	Japanese Castle	fbx	8	2.51	2.39	-1.52	1	96	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Bridge start side R Collider.fbx	Bridge start side R Collider	Japanese Castle	fbx	4.26	2.49	2.39	-1.52	1	76	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Bridge start side R x 8 Collider.fbx	Bridge start side R x 8 Collider	Japanese Castle	fbx	8	2.51	2.39	-1.52	1	96	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Gate Top Floor Collider.fbx	Gate Top Floor Collider	Japanese Castle	fbx	4.48	3	0.61	0	1	36	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Gate Yagura Eave A End L Collision.fbx	Gate Yagura Eave A End L Collision	Japanese Castle	fbx	0.37	0.68	1.1	-0.34	1	12	1	URP	S
Assets/Japanese Castle/Meshes/Colliders/Gate Yagura Eave A End R Collision.fbx	Gate Yagura Eave A End R Collision	Japanese Castle	fbx	0.37	0.68	1.1	-0.34	1	12	1	URP	S
Assets/Japanese Castle/Meshes/Colliders/Gate Yagura Eave A x2 Collision.fbx	Gate Yagura Eave A x2 Collision	Japanese Castle	fbx	2	0.67	1.09	-0.32	1	12	1	URP	S
Assets/Japanese Castle/Meshes/Colliders/Gate Yagura Eave A x4 Collision.fbx	Gate Yagura Eave A x4 Collision	Japanese Castle	fbx	4	0.67	1.09	-0.32	1	12	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Gate Yagura Eave A x8 Collision.fbx	Gate Yagura Eave A x8 Collision	Japanese Castle	fbx	8	0.67	1.09	-0.32	1	12	1	URP	S
Assets/Japanese Castle/Meshes/Colliders/Gate Yagura Wall A Door x2 Collision.fbx	Gate Yagura Wall A Door x2 Collision	Japanese Castle	fbx	2	3	0.31	0	1	64	1	URP	S
Assets/Japanese Castle/Meshes/Colliders/Gate Yagura Wall A Exterior Window x2 Collision.fbx	Gate Yagura Wall A Exterior Window x2 Collision	Japanese Castle	fbx	2	3	0.16	0	1	108	1	URP	S
Assets/Japanese Castle/Meshes/Colliders/Gate Yagura Wall A Interior Window x2 Collision.fbx	Gate Yagura Wall A Interior Window x2 Collision	Japanese Castle	fbx	2	3	0.16	0	1	24	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Roof Castle B Corner 6 x 6 Collider.fbx	Roof Castle B Corner 6 x 6 Collider	Japanese Castle	fbx	6.32	6.45	6.32	5.07	1	32	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Roof Castle Corner 6 x 6 Collider.fbx	Roof Castle Corner 6 x 6 Collider	Japanese Castle	fbx	6.32	3.45	6.32	0.07	1	32	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Steps A Collider.fbx	Steps A Collider	Japanese Castle	fbx	4	2.02	5.2	0	1	64	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Steps B Collider.fbx	Steps B Collider	Japanese Castle	fbx	4.33	2.55	5.55	-0.05	1	104	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Steps C Colllider.fbx	Steps C Colllider	Japanese Castle	fbx	4.15	2.55	5.55	-0.05	1	84	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior A Wildow Collider.fbx	Wall Exterior A Wildow Collider	Japanese Castle	fbx	2	3	0.53	0	1	120	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior C Window B Collider.fbx	Wall Exterior C Window B Collider	Japanese Castle	fbx	2	3	0.3	0	1	32	1	URP	S
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Corner Collider.fbx	Wall Exterior Corner Collider	Japanese Castle	fbx	2.3	3	2.3	0	1	20	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior D Window Collider.fbx	Wall Exterior D Window Collider	Japanese Castle	fbx	2	2.87	0.26	0.1	1	222	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence 45 Collider.fbx	Wall Exterior Defence 45 Collider	Japanese Castle	fbx	3.46	2.57	3.46	0	1	56	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence 45 Tall Collider.fbx	Wall Exterior Defence 45 Tall Collider	Japanese Castle	fbx	3.46	4.27	3.46	0	1	56	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Collider.fbx	Wall Exterior Defence Collider	Japanese Castle	fbx	2	2.57	2.1	0	1	60	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Corner 45 Collider.fbx	Wall Exterior Defence Corner 45 Collider	Japanese Castle	fbx	4.35	2.57	3.3	0	1	112	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Corner 45 Tall Collider.fbx	Wall Exterior Defence Corner 45 Tall Collider	Japanese Castle	fbx	4.35	4.27	3.3	0	1	112	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Corner Collider.fbx	Wall Exterior Defence Corner Collider	Japanese Castle	fbx	3.05	2.57	3.05	0	1	80	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence End Collider.fbx	Wall Exterior Defence End Collider	Japanese Castle	fbx	0.29	2.57	2.1	0	1	84	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence End Tall Collider.fbx	Wall Exterior Defence End Tall Collider	Japanese Castle	fbx	0.29	4.26	2.1	0	1	84	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Tall Collider.fbx	Wall Exterior Defence Tall Collider	Japanese Castle	fbx	2	4.27	2.1	0	1	60	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Tall Corner Collider.fbx	Wall Exterior Defence Tall Corner Collider	Japanese Castle	fbx	3.05	4.27	3.05	0	1	80	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Tall x 8 Collider.fbx	Wall Exterior Defence Tall x 8 Collider	Japanese Castle	fbx	8	4.27	2.1	0	1	54	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Window A Collider.fbx	Wall Exterior Defence Window A Collider	Japanese Castle	fbx	2	2.57	2.1	0	1	82	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Window A Tall Collider.fbx	Wall Exterior Defence Window A Tall Collider	Japanese Castle	fbx	2	4.27	2.1	0	1	82	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Window B Collider.fbx	Wall Exterior Defence Window B Collider	Japanese Castle	fbx	2	2.57	2.1	0	1	88	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Window B Tall Collider.fbx	Wall Exterior Defence Window B Tall Collider	Japanese Castle	fbx	2	4.27	2.1	0	1	82	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Window C Tall Collider.fbx	Wall Exterior Defence Window C Tall Collider	Japanese Castle	fbx	2	4.27	2.1	0	1	82	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence Window Collider.fbx	Wall Exterior Defence Window Collider	Japanese Castle	fbx	2	2.57	2.1	0	1	82	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Defence x 8 Collider.fbx	Wall Exterior Defence x 8 Collider	Japanese Castle	fbx	8	2.57	2.1	0	1	54	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Shelf Collider B.fbx	Wall Exterior Shelf Collider B	Japanese Castle	fbx	2	2.8	1.4	0.2	1	36	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Shelf Collider.fbx	Wall Exterior Shelf Collider	Japanese Castle	fbx	1.4	2.8	2	0.2	1	36	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Shelf Corner Collider B.fbx	Wall Exterior Shelf Corner Collider B	Japanese Castle	fbx	3.2	2.8	3.2	0.2	1	56	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Exterior Shelf Corner Collider.fbx	Wall Exterior Shelf Corner Collider	Japanese Castle	fbx	3.2	2.8	3.2	0.2	1	56	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Interior D Window Collider.fbx	Wall Interior D Window Collider	Japanese Castle	fbx	0.26	2.87	2	0.1	1	140	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Interior Shelf Collider.fbx	Wall Interior Shelf Collider	Japanese Castle	fbx	0.52	0.68	2	0	1	12	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Interior Shelf Corner Collider.fbx	Wall Interior Shelf Corner Collider	Japanese Castle	fbx	2.35	0.68	2.35	0	1	20	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Interior Window B Collider.fbx	Wall Interior Window B Collider	Japanese Castle	fbx	0.2	3	2	0	1	44	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Shelf End L Collider.fbx	Wall Shelf End L Collider	Japanese Castle	fbx	1.33	2.81	0.3	0.2	1	36	1	URP	-
Assets/Japanese Castle/Meshes/Colliders/Wall Shelf End R Collider.fbx	Wall Shelf End R Collider	Japanese Castle	fbx	1.33	2.81	0.3	0.2	1	36	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Balcony Bean.fbx	Balcony Bean	Japanese Castle	fbx	0.3	0.33	1.96	-1.43	1	18	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Balcony Cornner.fbx	Balcony Cornner	Japanese Castle	fbx	2.33	0.51	2.33	-0.5	1	114	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Balcony Handrail Cornner.fbx	Balcony Handrail Cornner	Japanese Castle	fbx	2.46	1.08	2.46	0	1	438	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Balcony Handrail x 8.fbx	Balcony Handrail x 8	Japanese Castle	fbx	8	0.86	0.24	0	1	522	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Balcony Handrail.fbx	Balcony Handrail	Japanese Castle	fbx	2	0.86	0.24	0	1	174	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Balcony x 8.fbx	Balcony x 8	Japanese Castle	fbx	8	0.43	2	-0.43	1	280	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Balcony.fbx	Balcony	Japanese Castle	fbx	2	0.43	2	-0.43	1	82	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Bridge Bean x 4.fbx	Bridge Bean x 4	Japanese Castle	fbx	0.43	0.66	4	-1.49	1	16	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Bridge column.fbx	Bridge column	Japanese Castle	fbx	1.06	3.76	1.51	-4.22	1	54	1	URP	S
Assets/Japanese Castle/Meshes/Exterior/Bridge floor B x 8.fbx	Bridge floor B x 8	Japanese Castle	fbx	8	0.83	2	-0.83	1	64	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Bridge floor B.fbx	Bridge floor B	Japanese Castle	fbx	2	0.83	2	-0.83	1	16	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Bridge floor x 8.fbx	Bridge floor x 8	Japanese Castle	fbx	8	0.07	2	-0.07	1	32	1	URP	S
Assets/Japanese Castle/Meshes/Exterior/Bridge floor.fbx	Bridge floor	Japanese Castle	fbx	2	0.07	2	-0.07	1	8	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Bridge handrail.fbx	Bridge handrail	Japanese Castle	fbx	2	0.93	0.32	0.04	1	64	1	URP	S
Assets/Japanese Castle/Meshes/Exterior/Bridge Ornament.fbx	Bridge Ornament	Japanese Castle	fbx	0.46	0.07	0.13	0.92	1	466	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/bridge post B.fbx	bridge post B	Japanese Castle	fbx	0.24	0.91	0.18	-0.01	1	142	1	URP	-
Assets/Japanese Castle/Meshes/Exterior/Bridge post C.fbx	Bridge post C	Japanese Castle	fbx	0.24	0.5	0.18	-0.01	1	8	1	URP	-
